time,logistic_discrete,gompertz_discrete
4.8,25.679514782392918,170.91226724104126
4.8100000000000005,25.729554936998785,171.51613614242876
4.82,25.77969002687827,172.12092877046018
4.83,25.829920222096263,172.7266422762123
4.84,25.880245692983095,173.33327380193205
4.8500000000000005,25.930666610134804,173.94082048110525
4.86,25.981183144413382,174.54927943852522
4.87,26.03179546694704,175.1586477903616
4.88,26.08250374913047,175.76892264422912
4.89,26.133308162625084,176.3801010992564
4.9,26.18420887935929,176.9921802461548
4.91,26.235206071528733,177.60515716728727
4.92,26.286299911596558,178.2190289367374
4.93,26.337490572293667,178.83379262037818
4.94,26.388778226618964,179.449445275941
4.95,26.440163047839615,180.0659839530847
4.96,26.491645209491303,180.6834056934644
4.97,26.543224885378475,181.30170753080068
4.98,26.5949022495746,181.92088649094842
4.99,26.64667747642242,182.54093959196598
5.0,26.6985507405342,183.1618638441841
5.01,26.75052221679198,183.783656250275
5.0200000000000005,26.80259208034782,184.40631380532136
5.03,26.854760506624068,185.02983349688546
5.04,26.90702767131358,185.65421230507806
5.05,26.959393750379995,186.27944720262752
5.0600000000000005,27.01185892005798,186.9055351549488
5.07,27.06442335685346,187.53247312021247
5.08,27.11708723754389,188.16025804941364
5.09,27.16985073917848,188.78888688644105
5.1000000000000005,27.222714039078458,189.41835656814592
5.11,27.275677314837306,190.04866402441095
5.12,27.328740744321014,190.67980617821925
5.13,27.381904505668317,191.3117799457232
5.14,27.435168777290937,191.9445822363133
5.15,27.48853373787384,192.57820995268705
5.16,27.541999566375473,193.21265999091779
5.17,27.595566442027994,193.84792924052337
5.18,27.64923454433754,194.484014584535
5.19,27.703004053084438,195.12091289956587
5.2,27.756875148323477,195.75862105587987
5.21,27.810848010384124,196.3971359174602
5.22,27.864922819870777,197.0364543420779
5.23,27.919099757663005,197.67657318136042
5.24,27.973379004915774,198.31748928086014
5.25,28.0277607430597,198.95919948012272
5.26,28.08224515380128,199.6017006127555
5.2700000000000005,28.136832419123127,200.24498950649587
5.28,28.19152272128421,200.8890629832795
